id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
478_1_Brassimet_Roots_Neg-POS_PAXs_17_p1231	C23H27N7O8	[M + H]+	C23H27N7O8	Alkaloids	0.8905367851257324	Pseudoalkaloids	0.5616850852966309	pteridine alkaloids	0.7995965480804443	N-acyl-alpha amino acids	0.9819445610046387	Amino acids and derivatives	0.9972243309020996	Amino acids, peptides, and analogues	0.9972463846206665	Carboxylic acids and derivatives	0.9981400966644287	Organic acids and derivatives	0.9994588494300842	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pyrroles; Pteridines and derivatives; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Hippuric acids; Diazines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Secondary amines; Secondary alkylarylamines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
917_1_Brassimet_Roots_Neg-POS_PAXs_4_n107	C21H27NO12	[M - H]-	C21H27NO12	Alkaloids	0.6820454597473145	Tryptophan alkaloids	0.6129340529441833	Simple oxindole alkaloids	0.45609524846076965	Indole-3-acetic acid derivatives	0.5780621767044067	Indole-3-acetic acid derivatives	0.5780621767044067	Indolyl carboxylic acids and derivatives	0.8166459798812866	Indoles and derivatives	0.9247041344642639	Organoheterocyclic compounds	0.9999940395355225	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indole-3-acetic acid derivatives; Indolyl carboxylic acids and derivatives; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
620_1_Brassimet_Roots_Neg-POS_PAXs_2_n238	C13H22N6O5S	[M - H]-	C13H22N6O5S	Alkaloids	0.6160489320755005	Peptide alkaloids	0.3035240173339844	Simple amide alkaloids	0.3030495345592499	Aminobenzenesulfonamides	0.5568172931671143	Aminobenzenesulfonamides	0.5568172931671143	Benzenesulfonamides	0.7272274494171143	Benzene and substituted derivatives	0.7746927738189697	Benzenoids	0.8096764087677002	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Sulfonyls; Organic oxoazanium compounds; Organosulfonamides; Aminobenzenesulfonamides; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
551_1_Brassimet_Roots_Neg-POS_PAXs_19_p825	C20H26O3	[M + H]+	C20H26O3	Terpenoids	0.980882465839386	Diterpenoids	0.9856755137443542	Abietane diterpenoids	0.4659097492694855	Diterpene lactones	0.556175947189331	Diterpene lactones	0.556175947189331	Terpene lactones	0.7651108503341675	Prenol lipids	0.9631747007369995	Lipids and lipid-like molecules	0.9774270057678223	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Diterpene lactones; Diterpenoids; Naphthofurans; Carbonyl compounds; Benzenoids; Tetrahydrofurans; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
274_1_Brassimet_Roots_Neg-POS_PAXs_13_p1239	C16H27N9O10P2S	[M + H]+	C16H27N9O10P2S	Carbohydrates	0.5744810700416565	Nucleosides	0.6987539529800415	Purine nucleos(t)ides	0.31591665744781494	Purine ribonucleoside monophosphates	0.5995796322822571	Purine ribonucleoside monophosphates	0.5995796322822571	Purine ribonucleotides	0.8546685576438904	Purine nucleotides	0.9540597200393677	Nucleosides, nucleotides, and analogues	0.9872936010360718	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Monoalkylamines; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Carboximidamides; Alkyl phosphates; Monoalkyl phosphates; Organic 1,3-dipolar compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
158_1_Brassimet_Roots_Neg-POS_PAXs_11_p594	C16H21N3O5S	[M + H]+	C16H21N3O5S	Alkaloids	0.6924419403076172	Tryptophan alkaloids	0.472860723733902	Purine nucleos(t)ides	0.1380840688943863	Benzonitriles	0.6924486756324768			Benzonitriles	0.6924486756324768	Benzene and substituted derivatives	0.8895241022109985	Benzenoids	0.9415095448493958	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Nitriles; Thioethers; Benzonitriles; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Secondary alkylarylamines; Sulfenyl compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
179_1_Brassimet_Roots_Neg-POS_PAXs_11_p508	C18H16O6	[M + H]+	C18H16O6	Shikimates and Phenylpropanoids	0.8056965470314026	Coumarins	0.25430619716644287	Chalcones	0.19217655062675476	Benzoic acid esters	0.6242911219596863	Benzoic acid esters	0.6242911219596863	Benzoic acids and derivatives	0.6377691030502319	Benzene and substituted derivatives	0.9664847254753113	Benzenoids	0.999968409538269	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
61_1_Brassimet_Roots_Neg-POS_PAXs_1_n294	C24H20N4O16	[M - H]-	C24H20N4O16	Shikimates and Phenylpropanoids	0.7540542483329773	Coumarins	0.5084192752838135	Simple coumarins	0.6093714833259583	Coumarin glycosides	0.541370689868927			Coumarin glycosides	0.541370689868927	Coumarins and derivatives	0.7274746894836426	Phenylpropanoids and polyketides	0.9233689308166504	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrimidines and pyrimidine derivatives; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Coumarins and derivatives; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Benzoyl derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Diazines; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Coumarin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Organic nitrogen compounds; Chemical entities
268_1_Brassimet_Roots_Neg-POS_PAXs_13_p1922	C19H15N11O5	[M + H]+	C19H15N11O5	Alkaloids	0.9551525115966797	Pseudoalkaloids	0.6289333701133728	pteridine alkaloids	0.3810054063796997	Aminopyrimidines and derivatives	0.6039466857910156	Aminopyrimidines and derivatives	0.6039466857910156	Pyrimidines and pyrimidine derivatives	0.9589547514915466	Diazines	0.9700778126716614	Organoheterocyclic compounds	0.99981290102005	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1167_1_Brassimet_Roots_Neg-POS_PAXs_9_p509	C24H31NO11S	[M + H]+	C24H31NO11S	Terpenoids	0.6236207485198975	Monoterpenoids	0.23781968653202057	Cinnamic acids and derivatives	0.07073178142309189	Benzoic acid esters	0.5027477741241455	Benzoic acid esters	0.5027477741241455	Benzoic acids and derivatives	0.46206992864608765	Benzene and substituted derivatives	0.9912062287330627	Benzenoids	0.9998125433921814	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Styrenes; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Sulfuric acid monoesters; Carboxylic acid esters; Cyclic alcohols and derivatives; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cyclitols and derivatives; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
652_1_Brassimet_Roots_Neg-POS_PAXs_20_p2334	C41H84O13	[M + H3N + H]+	C41H87NO13	Fatty acids	0.9197961688041687	Fatty acyl glycosides	0.41901105642318726	Fatty acyl glycosides of mono- and disaccharides	0.1616639345884323	Fatty alcohols	0.7193878293037415			Fatty alcohols	0.7193878293037415	Fatty Acyls	0.8412306904792786	Lipids and lipid-like molecules	0.8472151756286621	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dialkyl ethers; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
244_1_Brassimet_Roots_Neg-POS_PAXs_12_p1729	C12H11N3O2S	[M + H]+	C12H11N3O2S	Alkaloids	0.928695023059845	Peptide alkaloids	0.5351292490959167	Simple amide alkaloids	0.6741464138031006	Alkylarylthioethers	0.5047158598899841	Alkylarylthioethers	0.5047158598899841	Aryl thioethers	0.5199497938156128	Thioethers	0.4926472306251526	Organosulfur compounds	0.8240505456924438	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
660_1_Brassimet_Roots_Neg-POS_PAXs_20_p584	C35H69N5O6	[M + H]+	C35H69N5O6	Amino acids and Peptides	0.950745165348053	Oligopeptides	0.7014284133911133	Lipopeptides	0.6779382824897766	Peptides	0.7086115479469299	Peptides	0.7086115479469299	Amino acids, peptides, and analogues	0.9864087104797363	Carboxylic acids and derivatives	0.9970132112503052	Organic acids and derivatives	0.9994220733642578	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
794_1_Brassimet_Roots_Neg-POS_PAXs_23_p1703	C15H18N6O4	[M + H]+	C15H18N6O4	Alkaloids	0.5692322254180908	Small peptides	0.37783128023147583	Dipeptides	0.3632546663284302	Alpha amino acids and derivatives	0.5981026291847229	Amino acids and derivatives	0.8733465671539307	Amino acids, peptides, and analogues	0.8803299069404602	Carboxylic acids and derivatives	0.9814941883087158	Organic acids and derivatives	0.9971319437026978	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
